,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
10,5260159,1521125689,0xeee9e6b2b9fe6befab1eef3d77cce21949dee59b273d6dd0f19e3dcc63041e49,9,0x9fe9672b148a4970ae5d3096b6d3faf3eca585a0703c10358bce821c5bf313aa,0x0000000000000000000000000000000000000000,0x34e71fda469b91e7ef57738cb06cb7c120621f25,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000,MediChain Promo Token,MCUX,8,41,6825526,5000000000,3412763,4515824,deprecated,8809320
11,5290142,1521563655,0x37ed84b3f262b40bede6c72c32d0c34a38960ba1909856feb586bc38e8199ad5,37,0xbed20c8f7bd65e0cc9240e6ae3bf1ba2f5cb810c2393284d0fa9bac6b93dd3ac,0x964f35fae36d75b1e72770e244f6595b68508cf5,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0x11e4857bb9993a50c685a79afad4e6f65d518dda,4289435770164363000,KyberNetwork,KNC,18,34,263446,14000000000,204538,2367326,deprecated,8779337
12,5353703,1522483082,0x7ad16b37af1d4ac28674bab169380bcbdbe5f7db7030fae38a2a35f767f66a06,6328,0xb188ca3480d8c6105c37f52614c3f3e5d202e23f87c8645559ec08ea1b51463b,0x5a8aad505a44165813ecdfa213d0615293e33671,0xcd3673af09e76c74d889aabab68ca0645566a3a1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,25000000000000000000,Unicorn Candy Coin,Candy,18,138,500000,2000000000,53941,7338029,deprecated,8715776
13,5406017,1523230429,0x4455bbb80d38d1b70bd811a396ccf9b7c2ace008a30f4e3bf3c9bd8e56e52b71,369,0x0f53b899041291e54172c515c536457f8aca35869dffb70588a1837308bb714c,0x61d80088c69f0874963dcd655de7e0b851ceef61,0xf3e014fe81267870624132ef3a646b8e83853a96,0x11e4857bb9993a50c685a79afad4e6f65d518dda,7770000000000000000,VIN,VIN,18,21,2000000,500999999,1727596,3682931,deprecated,8663462
14,5500291,1524616027,0x7623e247255736ccfb630212f129a95bf1acd3abf8b147f343a6903bb3d7227d,7084,0x136fcedcdc69e42bc127237aa25054f54baa45bb0621aa09da9c56589298ef8e,0x8a239c5c13a7ff1f5ccd43e69d5fe5f20aa93039,0xef88808d0fbb5c0c2c89f6d9b45eda53c0150993,0x11e4857bb9993a50c685a79afad4e6f65d518dda,50000,iBuildApp Network Token,IBA,4,18,128578,2000000000,124381,712089,deprecated,8569188
15,5580577,1525823888,0xccc10f160bde7779a35cda22f5d67532d0a4beaf76c9296f3d645ff1edf424ec,38,0xd90bf687888dbd8d8ba3745d2c4ea51946bc5c15073ab56dd9d464ba6af9cc68,0x80872c759a38097a72ed70348f001bcf62391899,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000000000000,OMG Network,OMG,18,246,200000,10000000000,90229,5481927,deprecated,8488902
16,5580597,1525824277,0xf4576e9cd6a598b50e8dec2c248049fa5cdc40d5994d185da70447d671094734,40,0x16fc91fae6a025391c2962703bfd4a79981247191abe37a572ff439385243e2a,0x80872c759a38097a72ed70348f001bcf62391899,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x11e4857bb9993a50c685a79afad4e6f65d518dda,21295000000000001,Wrapped Ether,WETH,18,47,200000,15000000000,120318,2402932,deprecated,8488882
17,5580597,1525824277,0xf4576e9cd6a598b50e8dec2c248049fa5cdc40d5994d185da70447d671094734,40,0x16fc91fae6a025391c2962703bfd4a79981247191abe37a572ff439385243e2a,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x80872c759a38097a72ed70348f001bcf62391899,1000000000000000000,OMG Network,OMG,18,47,200000,15000000000,120318,2402932,deprecated,8488882
18,5709110,1527782793,0x45f68cc3e233ecd6134c85eac04f52712f4e6077c63663470e04ff3075dacf84,42,0x8aa5638e6a64159c87beb518f1079d858acc1d6d1971b88c45fdd188d24027fc,0x6924a03bb710eaf199ab6ac9f2bb148215ae9b5d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000000000000,Sai Stablecoin v1.0,SAI,18,14,200000,30000000000,101852,665024,deprecated,8360369
19,5784421,1528934319,0x863aee9be7390eedaa67585981de609eecf2d48265886ea1a17b49081f160ca2,28,0x9808e9e159795935040001dd0739e9ab7c3725d1b471742ca0e372e6d71dc37b,0x0000000000000000000000000000000000000000,0x7b2f9706cd8473b4f5b7758b0171a9933fc6c4d6,0x11e4857bb9993a50c685a79afad4e6f65d518dda,911,An Etheal Promo,HEALP,0,92,1800000,2000000000,1706757,5803874,deprecated,8285058
20,5830963,1529621945,0x5b054892ca139887fe1d049e49d03ed0673529fc74e6bb3fe0c4dbf43e0923ff,41,0x90173681b3211be9ca34596a2438b027c9601e885b0f7a0794f715886453afce,0x1db7332d24ebbdc5f49c34aa6830cb7f46a3647c,0xe41d2489571d322189246dafa5ebde1f4699f498,0x11e4857bb9993a50c685a79afad4e6f65d518dda,5883045064130000000000,ZRX,ZRX,18,90,52234,2000000000,52234,4109470,deprecated,8238516
21,5863389,1530105096,0x596d38dde7f71cf65b81c6f61ce708ab6559353efe0594ed1a85aae2766ddf0b,1127,0xd02b436f132ff548b930aed1477417af24fadc0f196e31650986d57bc433ed39,0x40f959f828e2878e1e3bbfc95893f22917557797,0x076641af1b8f06b7f8c92587156143c109002cbe,0x11e4857bb9993a50c685a79afad4e6f65d518dda,16000000000000000000,SoPay,SOP,18,54,3524596,1020000000,3353256,6130055,deprecated,8206090
22,5911568,1530818038,0xc880da9586ed7ed4b5d6b624af986f71fbc323be59221b93ca34a7ecfe33ddf8,45,0x0a75a05c7bae46b03b97c2718644004448e44518e3e99b22bfbf2d195011e37e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x58ecce1759784066d6f2b34085c22e275ad2438b,2041024590000000000,OMG Network,OMG,18,62,52158,50000000000,52094,6141550,deprecated,8157911
23,5942366,1531277097,0x388142beff31b2ba5f00cacf353d31bcc3c741abf449b2c627332d7e292a5e64,47,0x00cec38273cc65a8001b80a9e934aa05383fab909ba58a57550bbf631b514e1d,0x0000000000000000000000000000000000000000,0xe5ec23602607d02a73849e8fa351a70775f127ba,0x11e4857bb9993a50c685a79afad4e6f65d518dda,10000000000000000000000000,Basic Attention Token,BAT,18,128,68454,20000000000,68454,3125494,deprecated,8127113
24,5942388,1531277544,0x1b16b3d5a5187535230255357da18bc0f3465013a56930662f34a9db97b5449d,48,0xfc8cf85b2861351289fbf52af39b4bf7db7f3435c107ff4161c1e381351301cc,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xe5ec23602607d02a73849e8fa351a70775f127ba,0x37c3791bea30744a88b9292f0c3b0cd3c4969d09,10000000000000000000000000,Basic Attention Token,BAT,18,30,52088,6000000000,37088,7831064,deprecated,8127091
25,5970106,1531677153,0x73ffef70b63e47b188fafb0e0847bc3762c10a78de1a0b9261bad3ba946804a7,49,0xe28a56fc162dc9067eaa91c3b9f51df2a5dd09f6fde4c3fe067e6ae45b25e092,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xe41d2489571d322189246dafa5ebde1f4699f498,0x0baad3e0ae76732aed8983c27e8aad69ba0edbe9,1000000000000000000000,ZRX,ZRX,18,18,52106,40000000000,52106,1293367,deprecated,8099373
26,5988955,1531955220,0x9246335e64b1bf1aff2d9c0c7b0f956f0b9afe8185cd13e2909978df2fcaacc9,126,0x856da22bd031c915b46ee621240560009df08cde9d9043313e36fa07717cfa37,0x5fe1d4e2d510ff4df2c0300816e2c288a2ac2727,0x1d4105534da120da243281cfc3f26aaf038e2d6f,0x11e4857bb9993a50c685a79afad4e6f65d518dda,15000000000000000000000,Yooba token,YOO,18,9,7202712,1200000000,7202460,7721593,deprecated,8080524
27,6048475,1532827847,0x2a45f2e1151870a4175fda7ef881ec41989bceb3c95fabf4ce4ea495ec49cdb6,55,0x7581b37d1b6bdd2d4e4d23fce927b54b23b45d47aad2547e921e42dfa62b9113,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xe41d2489571d322189246dafa5ebde1f4699f498,0x222aa7b14d4a19f5a5b237220e80ce27df4710cb,25000000000000000000,ZRX,ZRX,18,84,52170,1000000000,52106,3607866,deprecated,8021004
28,6153934,1534366284,0x184e638d259e544958e4be9023a7dd7e2dba45f26f4f196cc357e7c79d68812c,5115,0x9a859021688857b9a71568927dc0a611f815a3e81ef47cf41aa398cd108b391f,0x0000000000000000000000000000000000000000,0xf5ed2dc77f0d1ea7f106ecbd1850e406adc41b51,0x11e4857bb9993a50c685a79afad4e6f65d518dda,750000000000000000000,The Ocean Token,OCEAN,18,14,600000,10000000000,53119,730650,deprecated,7915545
29,6225387,1535408907,0x2b449138d828882ba2cdc4c5c2c5e6c81ac92a2551bf99dce4046f2db05c1669,1698,0x471ce2f66547250b4b58d88052fdb15ff9c7d4eafc50b6bb646c53f6d3b4e05b,0x0000000000000000000000000000000000000000,0xd4de05944572d142fbf70f3f010891a35ac15188,0x11e4857bb9993a50c685a79afad4e6f65d518dda,365000000000000000000,Bulleon Promo Token,BULLEON PROMO,18,45,5000000,2000000000,3706441,6050162,deprecated,7844092
30,6283892,1536260354,0xa5246cc059726298d97751f473a7d9538f8fd0c3b95e6bc20f2aa2f5ee634900,18,0x80252a0b25345351d1eeb708d4cf6c333f56e5218024749f4cead68a675761a6,0xf754c2d719f3aaf15cee793e24dbeacb65bdc30c,0x212d95fccdf0366343350f486bda1ceafc0c2d63,0x11e4857bb9993a50c685a79afad4e6f65d518dda,100000000000000000000,blockwell.ai KYC Casper Token,blockwell.ai KYC Casper Token,18,30,4000000,5000000000,1632517,3149011,deprecated,7785587
31,6375378,1537572975,0x4f947785a3844f013ca8e8ba87d6f05c731a9175dd4d54d19271784df7887cde,283,0x2a5df2880102bfed2dd33215bf3daaf701b073d1ccda3a08c8305e38b0259a27,0x8e306b005773bee6ba6a6e8972bc79d766cc15c8,0x58b6a8a3302369daec383334672404ee733ab239,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2108376315766582207,Livepeer Token,LPT,18,20,1574280,6826095118,1459225,6739192,deprecated,7694101
32,6498596,1539310829,0x39c95758861fa7895456e02047dbdb737d4c63a7c5412750c81fa789a992cc8d,59,0x0f0de1b9816715f06893192a95eadf16181e593a3d7d40856ef36e808917906b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xe41d2489571d322189246dafa5ebde1f4699f498,0x0baad3e0ae76732aed8983c27e8aad69ba0edbe9,4858045064130000000000,ZRX,ZRX,18,2,78351,10000000000,37234,142066,deprecated,7570883
33,6595088,1540671380,0xc4d09c954b54559a6a4110955c2b33ad6c2e763804c5cb25f1d29b3d7354b917,60,0xe22544e9450d8e1c9632ae4d822430cfdb141d2b682e222637a87ff64a95a033,0x0000000000000000000000000000000000000000,0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000000000000000000,HayCoin,HAY,18,26,1653731,5000000000,1653731,6126602,deprecated,7474391
34,6595166,1540672522,0xb43aa075db4f3569c4e12b20c64ef63256b3832827cab269c6bf32638a7c4693,62,0x169e6f2c154ff9c1ccf7c6806f2524deae08ee9ac4b8c726eabb207e1b308d3d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,10250000000000000000000,HayCoin,HAY,18,9,163441,10000000000,107648,550922,deprecated,7474313
35,6595166,1540672522,0xb43aa075db4f3569c4e12b20c64ef63256b3832827cab269c6bf32638a7c4693,62,0x169e6f2c154ff9c1ccf7c6806f2524deae08ee9ac4b8c726eabb207e1b308d3d,0x0000000000000000000000000000000000000000,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,0x11e4857bb9993a50c685a79afad4e6f65d518dda,500000000000000000,Uniswap V1,UNI-V1,18,9,163441,10000000000,107648,550922,deprecated,7474313
36,6595329,1540674834,0xe892a0b9d5d1ed2a9a7c3ddd466d1d588ceff73a090456febd5f4bc9d7e065c5,63,0x301ba48b4d206da89550eb2cd79486bd241ecf28b65e92aef5292f605132644f,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,200282225444324006843,HayCoin,HAY,18,31,55572,5000000000,45973,1610521,deprecated,7474150
37,6596724,1540694719,0x694f3567a21cc083b7f077ef2922d1965f0c1b8477cd8d74e0ed577e03a2ee07,65,0x64ce8081dc73287bc87e649859fb286176d744d84ca42443609deebbb85d4d5e,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2009943521665704626657,HayCoin,HAY,18,67,101160,4500000000,66793,5096517,deprecated,7472755
38,6596724,1540694719,0x694f3567a21cc083b7f077ef2922d1965f0c1b8477cd8d74e0ed577e03a2ee07,65,0x64ce8081dc73287bc87e649859fb286176d744d84ca42443609deebbb85d4d5e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,0x0000000000000000000000000000000000000000,100000000000000000,Uniswap V1,UNI-V1,18,67,101160,4500000000,66793,5096517,deprecated,7472755
39,6606875,1540838214,0xea8cfefe1cfaef0408ecf99b49b9c2c11ddf89aa1d7cca13f8b0943e2b059e21,66,0xfb29c14e7c313d2565f395793f7e59abdd88d3e55a846ab59f6ca6ec815b1ee7,0x85b530d1fe5c67696a8858c3b08379e5a5204a96,0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,0x11e4857bb9993a50c685a79afad4e6f65d518dda,191675876707278235271,HayCoin,HAY,18,69,69561,50000000000,46037,2133464,deprecated,7462604
40,6610054,1540883130,0xc126b0796b0dbb0ee76ac3c71ae5d47a2286e327554f51993e8f7ccd5e54dd69,70,0xb616dec664eccd13954f4a694cdcd7cb01e6973ee52d0e850780513346fae274,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2933213291959605,Sai Stablecoin v1.0,SAI,18,50,56572,3500000000,46793,3996457,deprecated,7459425
41,6612471,1540917033,0x5a4c7500f6542d84da031a22696d428cfb2ecb7eddf5cea786195dd2ee5bcf7f,71,0x8a726bf3a55394f929ee4eeaf1d85fa4bd1265777c6e384a235632fcbfced78e,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,292036718080468,Sai Stablecoin v1.0,SAI,18,71,70716,10000000000,46793,4516977,deprecated,7457008
42,6612518,1540917797,0x9b920fd6173164db71c71df1d000bab52f9872578d514cc0cde429cd7e8f6fd5,72,0xf7a79cb143531cc3968445682f0760500b399eef82c36e52dbe2648a3ead59a3,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,291804553262593,Sai Stablecoin v1.0,SAI,18,81,70716,8000000000,46793,3281066,deprecated,7456961
43,6612767,1540921653,0xceae91863a906f337d6f8ad52bea8811716d31597d25e9c3738c8df92963e9a6,73,0x8ef3e4735f0370ae045c3be1e683f26b66e5488292beadb81e3f8d767a8f52d3,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2905352693499020,Sai Stablecoin v1.0,SAI,18,181,70716,4000000000,46793,7839300,deprecated,7456712
44,6612791,1540922116,0x8d725348e997e2d38086af187acbc44bf4e36dc1e80f45ec01f4b7649986b118,74,0xa0fd9421247867504fd9e25c6fbec18a4e6c23f07af4a5c4de49f5818ca4ce2e,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000000000,Sai Stablecoin v1.0,SAI,18,215,82794,5000000000,54719,7040032,deprecated,7456688
45,6613063,1540926044,0x54db47263aa8d7390f506410618c85201751223d70d34e3ca162ef07deb0a453,75,0x60b69c775567322574280905884d0ede5905c6b2bf7b2ccaf66cb32bcc5517e9,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,100000000000000,Sai Stablecoin v1.0,SAI,18,67,82698,3000000000,54655,4480090,deprecated,7456416
46,6613835,1540937240,0x1ca487fa2640ba1a3c3ed60debdc40a93082d3c172e96aa6316a6daf39d1c15b,77,0x0223e0b53e8aedb00f0dadf512dcd7bb95af6e48da529166e6620e2929c40085,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1000000000000000,Sai Stablecoin v1.0,SAI,18,52,82794,3000000000,54719,7113113,deprecated,7455644
47,6616874,1540979089,0xcb33d5fb42ad5437a7a7831a4b790a9d44a5344434d365ef8046c9d14bcac2c3,79,0x09dd9aaae6f972b91e4dc217951ba043cd905c6605488b35630784b43b1a6c36,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,27681136077577587,Sai Stablecoin v1.0,SAI,18,99,70716,6000000477,46793,4080924,deprecated,7452605
48,6617355,1540986159,0xc46286ccf682635fa082ac0bc77f4f97893af7444e859987d03dd5d4251a8090,80,0xff934fe623dcc12672ee684601e95d0caa4ae22eeed857321b6b69f9fe9becdc,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,100000000000000,Sai Stablecoin v1.0,SAI,18,140,82698,5000000000,54655,5561645,deprecated,7452124
49,6617421,1540987104,0xbbdc7a9bc86c8e6b2781264e54e55da76700096f2cb4f9deaea38b8b19d9d99e,81,0x30c4209d0a4c5b758de03a535aa7fc8982bf25c8ce809ed4c2e284abfa0ce85c,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2652018959554408,Sai Stablecoin v1.0,SAI,18,116,70716,4000000000,46793,7177479,deprecated,7452058
50,6617459,1540987640,0xec46507c6a62087edde7f67253355d34644acda0e6b4fd0134271285a060bbef,84,0xde6bbe66746b40600ee66dfdc7c66537fcbb6a8a35e3bd44f3b2e483f37acad1,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,100000000000000,Sai Stablecoin v1.0,SAI,18,38,82698,4100000000,54655,4768339,deprecated,7452020
51,6619592,1541017502,0x5d3f1c613fbcf174bd222e082ebb96de8226cf3863aad78fc1160c7da51553b5,85,0xa19ca7251eee9bddd2369e64a1f7e359106b656715a714a4a41d9d701c45ba01,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,10000000000000,Sai Stablecoin v1.0,SAI,18,64,82698,2000000000,54655,7712010,deprecated,7449887
52,6623039,1541067066,0xfe18691644cc10e5ed06899b212623dab5f8685d6fcc40bbd76451ea308f06a1,87,0x075b8f2eee3544962f429cd2010544ddeb35fd9eb525af4809797f771b99af33,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2631203469529145,Sai Stablecoin v1.0,SAI,18,111,70716,5300000000,46793,5155037,deprecated,7446440
53,6623219,1541069655,0x7292c914f3aef4a6d5817dcb6a9bd52c63d689323f7a34a1b7838efd42ee1bae,88,0x62b27a529775238c51c32b5ecde3dd9f1007e024d150f1ae58a38429d4478b80,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,10000000000000,Sai Stablecoin v1.0,SAI,18,88,82698,7000000000,54655,3148464,deprecated,7446260
54,6623274,1541070380,0x06292c96c842e54b2b2c9ae9d13354f91f0a6c75ec06394faab352fc87b98a0e,89,0x94f46c8e8cc70df69b17840c07668d25960306475f6fec5aac34d7ce20e26cc2,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2611375022375022,Sai Stablecoin v1.0,SAI,18,65,70716,7000000000,46793,4937767,deprecated,7446205
55,6623293,1541070685,0xf310ed03338650e7f4f0456e664d9ec725b335813c8f4f6ba01bd00bcb9754df,90,0xc756cf3b07e64e8565c2441e9352e53234eef191ed6f9bd0affd6b807e54eed0,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,260058353068059,Sai Stablecoin v1.0,SAI,18,140,70620,8000000000,46729,7642420,deprecated,7446186
56,6623296,1541070727,0xca36930b25744ee55d8761d064e88a3ae3bb3cb0aaf54c81d4b9974e40554557,91,0x1d5c556f361f4845518394268b86f26dd70f6477915136d7c262e22cb0ee4829,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,25995088825625,Sai Stablecoin v1.0,SAI,18,58,72931,8000000000,48268,2143519,deprecated,7446183
57,6623595,1541074991,0x3494b510855d38a3d4088184a76d4f71a7f34ea3c1f904a4218ed6f9b7e0beff,92,0x3b5e9957d825f4357752e4b6f4924057e7fec7356356ca24ba7d2b8e9bece1aa,0xb23601d1e65002fa3173a0982b8e4ad5b46c7863,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x11e4857bb9993a50c685a79afad4e6f65d518dda,259843771735115,Sai Stablecoin v1.0,SAI,18,160,70620,9000000000,46729,7663796,deprecated,7445884
