,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
13,8317109,1565363489,0xbbe9587262c6f3a0260a2e7e2a87e7315f197b699274144164937cc950637aa4,15,0x3dfaa8d31339169535075dfac3670bf6167caece6daca934dfc611d741df200f,0xe8e45431b93215566ba923a7e611b7342ea954df,0x6810e776880c02933d47db1b9fc05908e5386b96,0x74aa01d162e6dc6a657cac857418c403d48e2d77,12187351326277,Gnosis,GNO,18,97,67427,3000000000,60726,3818144,deprecated,5752390
14,8317111,1565363504,0xd8486b8cbbb5d5fd8445d6d50d1b2dc7445dacbfd21295de032cbdf5a0661cb5,16,0xa755fe5d2ca1930881040fdc547721276533abe775b05c6391904adc061a23fe,0x4b17685b330307c751b47f33890c8398df4fe407,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,0x74aa01d162e6dc6a657cac857418c403d48e2d77,2621701412,GRID,GRID,12,28,67657,3000000000,60930,1088169,deprecated,5752388
15,8317118,1565363583,0xad1e5193ad9f5d357249e2b04f78d2270c09b3ff025eba15a9ec3d838d47021a,17,0x22d7bfb632a3ebf24a9fddb34f4a253c5b4531a3e709dca2014f8820cfa1758d,0xb7520a5f8c832c573d6bd0df955fc5c9b72400f7,0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5,0x74aa01d162e6dc6a657cac857418c403d48e2d77,12861893561223593258,Kin,KIN,18,56,68318,3000000000,61525,2463855,deprecated,5752381
16,8317122,1565363627,0x54381219f91a046797bd6f13a82c55fa83a545ddfa1e4139481f91c5af4d60aa,18,0x06dac1f2c61de17f96555b42efc5c74179a590e4461a4bca37dce0c97d19248e,0x49c4f9bc14884f6210f28342ced592a633801a8b,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0x74aa01d162e6dc6a657cac857418c403d48e2d77,1288740062215428,KyberNetwork,KNC,18,167,68588,3000000000,61766,7550369,deprecated,5752377
17,8317122,1565363627,0xa82ea9b7e321c3c92ed3367a25bbe2474391f0ffd01ef472956d15df09aac47c,19,0x06dac1f2c61de17f96555b42efc5c74179a590e4461a4bca37dce0c97d19248e,0xf173214c720f58e03e194085b1db28b50acdeead,0x514910771af9ca656af840dff83e8264ecf986ca,0x74aa01d162e6dc6a657cac857418c403d48e2d77,93397763905371,ChainLink Token,LINK,18,168,68149,3000000000,61372,7611741,deprecated,5752377
18,8317123,1565363638,0x89809b700bd8de58ef92800ac33867436fabb4208ba9b49d54c213fb251171d3,20,0x34f9332c743742f7059279d57b77e88111ee9d7fd2df422d95a23f91f39ba12e,0x2c4bd064b998838076fa341a83d007fc2fa50957,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x74aa01d162e6dc6a657cac857418c403d48e2d77,411044657789,Maker,MKR,18,63,68549,3000000000,61729,6624973,deprecated,5752376
19,8317868,1565373758,0x8d6f4ef7d839b5d15d7a38ccc3f0e6c5ccbf187cdb0963f49fe0d1127b190ca6,21,0xa7cd34a85aabd4fa904ed49b6d0c13693e8b4879709ed1aadd975104b348c9fd,0xd55c1ca9f5992a2e5e379dce49abf24294abe055,0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,0x74aa01d162e6dc6a657cac857418c403d48e2d77,88958,DGD,DGD,9,118,51585,3000000000,46546,6223046,deprecated,5751631
20,8318355,1565380334,0x89793a459d9225606e250521da11864ab3391da181c906fb0ca96cf8f31624ca,23,0xd137063c733504d12d7998760f829bf3deb8ef62665c3c05f7e2c379100abc0c,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,0x26cc0eab6cb650b0db4d0d0da8cb5bf69f4ad692,2500000000000000,DAOstack,GEN,18,41,67002,3000000000,60352,1986602,deprecated,5751144
21,8318427,1565381255,0x37670c5a89145380f78e186237c05f41f0e64c5e5620199204757e5a1e30e4ca,24,0xfac7113ef8d32b79021e7edf308cebb8ac0b48b76af65db9a21a4ab37faaf319,0xd55c1ca9f5992a2e5e379dce49abf24294abe055,0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,0x74aa01d162e6dc6a657cac857418c403d48e2d77,17791042,DGD,DGD,9,33,51656,3000000000,46610,2184595,deprecated,5751072
22,8447237,1567110008,0xddfd131b794b5cdf2437f66876017985648502c046794df43017e2cf635579e4,32,0x36597b3f584967456007ffd1d6c99acea8b05cb942be672be6510eb77fd4f00e,0x3fb2f18065926ddb33e7571475c509541d15da0e,0xb4efd85c19999d84251304bda99e90b92300bd93,0x74aa01d162e6dc6a657cac857418c403d48e2d77,5268156050396548896,Rocket Pool,RPL,18,100,51759,3000000000,46707,7933218,deprecated,5622262
23,8447261,1567110327,0xf65b906f2662db4d335168589e5de94075b0408686900ec64e3078790acf2e63,34,0x6ef110f0124049022cc4eca69926e41f29cb376850383cd44b76da5593984769,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xb4efd85c19999d84251304bda99e90b92300bd93,0x3fb2f18065926ddb33e7571475c509541d15da0e,5000000000000000000,Rocket Pool,RPL,18,66,96079,3000000000,86397,3822837,deprecated,5622238
24,8447288,1567110700,0x083ccb7149783971f63a81dfcd2600c32a9a74fd9bd7a88d908f31d19eab1559,35,0x7e09bf9d920d32eb0b0c2d4b2c167f077ac369b7fa0f006d297e4d6c4e15c672,0x4740c758859d4651061cc9cdefdba92bdc3a845d,0xacf5c0101cbbe8476e87c652e0bef33684cc94d6,0x74aa01d162e6dc6a657cac857418c403d48e2d77,305105149085301,Synth sETH,sETH,18,72,138839,1000000000,124633,6249373,deprecated,5622211
25,8498378,1567799275,0xda413652ff6812241e6cf087a31643416ddc065d0869fc3025a78075545887ba,37,0x459d350a51295742b149761247590f7bd0be6e2d461c401bc460f9ff3be29dfb,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x2e642b8d59b45a1d8c5aef716a84ff44ea665914,1000000000000000000,BAT,BAT,18,68,114413,9900000000,102804,7596207,deprecated,5571121
26,8498378,1567799275,0xda413652ff6812241e6cf087a31643416ddc065d0869fc3025a78075545887ba,37,0x459d350a51295742b149761247590f7bd0be6e2d461c401bc460f9ff3be29dfb,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x74aa01d162e6dc6a657cac857418c403d48e2d77,800728511,Compound Sai,cSAI,8,68,114413,9900000000,102804,7596207,deprecated,5571121
27,8524273,1568148522,0xae9835832407d020a671c3c5fcbc506b7c0a2347ae2c13b5ea21fbc563366f7e,44,0x44762f8c403c8269b1f4c643faf5805b1ba92dd0a5ede19e5bca30597045c971,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x4946fcea7c692606e8908002e55a582af44ac121,0x74aa01d162e6dc6a657cac857418c403d48e2d77,50453021700732715,FOAM Token,FOAM,18,26,63181,19500000000,48181,1333228,deprecated,5545226
28,8608230,1569279326,0x2dfa61a3c80b5133bbbd6a970b9a38d1d6167f474c4550769feff286bf506149,12,0xdea6a549b5e044dca8e0f6f8e2d702b505b573e58f5201826ac13e5c314aacda,0x3061cfbae69bff0f933353cea20de6c89ab16acc,0x4946fcea7c692606e8908002e55a582af44ac121,0x74aa01d162e6dc6a657cac857418c403d48e2d77,60000000000000000000000,FOAM Token,FOAM,18,24,149442,20000000001,99628,3152137,deprecated,5461269
29,8612293,1569335270,0x745dae6ad385e0f8a2dc0f14a39701de52c82840b72b790d4d03f82e75f94bb3,52,0xd6795ff5f091ba080a2de18d76ff62012dfdc825e6b8f04f933935fe9b47ce3e,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x4946fcea7c692606e8908002e55a582af44ac121,0xf79cb3bea83bd502737586a6e8b133c378fd1ff2,10000000000000000000000,FOAM Token,FOAM,18,169,134546,20000000000,120823,9127641,deprecated,5457206
30,8612293,1569335270,0x745dae6ad385e0f8a2dc0f14a39701de52c82840b72b790d4d03f82e75f94bb3,52,0xd6795ff5f091ba080a2de18d76ff62012dfdc825e6b8f04f933935fe9b47ce3e,0x97dec872013f6b5fb443861090ad931542878126,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x74aa01d162e6dc6a657cac857418c403d48e2d77,236077837,USD Coin,USDC,6,169,134546,20000000000,120823,9127641,deprecated,5457206
31,8613561,1569352392,0xa0461a30680b974c740e99423ff09ca97ef3e6b2cb47552d9391a95e23126617,53,0xbe4ddc0c35befdbbbf0c974c2775482ecb47bdb0f25df79b33b9fbefa13008a3,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x4946fcea7c692606e8908002e55a582af44ac121,0xf79cb3bea83bd502737586a6e8b133c378fd1ff2,40000050453021700732715,FOAM Token,FOAM,18,15,117925,27000000000,105951,1021551,deprecated,5455938
32,8613561,1569352392,0xa0461a30680b974c740e99423ff09ca97ef3e6b2cb47552d9391a95e23126617,53,0xbe4ddc0c35befdbbbf0c974c2775482ecb47bdb0f25df79b33b9fbefa13008a3,0x97dec872013f6b5fb443861090ad931542878126,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x74aa01d162e6dc6a657cac857418c403d48e2d77,761958635,USD Coin,USDC,6,15,117925,27000000000,105951,1021551,deprecated,5455938
33,8620558,1569447344,0x08c9e86dc1351048af31ae09a12df75785ffb3e50968a8347ddfa8c9fc0d5c87,58,0x105d28b7baf4ac31bf033108d5c55808dcfd4b7508524322f9f5e3459e504341,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x97dec872013f6b5fb443861090ad931542878126,76031608,USD Coin,USDC,6,49,133665,18000000000,120063,2250802,deprecated,5448941
34,8620558,1569447344,0x08c9e86dc1351048af31ae09a12df75785ffb3e50968a8347ddfa8c9fc0d5c87,58,0x105d28b7baf4ac31bf033108d5c55808dcfd4b7508524322f9f5e3459e504341,0x22d8432cc7aa4f8712a655fc4cdfb1baec29fca9,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,0x74aa01d162e6dc6a657cac857418c403d48e2d77,2000000000000000000,Unisocks Edition 0,SOCKS,18,49,133665,18000000000,120063,2250802,deprecated,5448941
35,8621193,1569456026,0x2863a4d5251a55846513bae71c15b303ccae7078370bf78a760186b02fcf12e8,59,0x237e9add3fdd6bba12967fb0e43183e5af9928768f7c08dac6b1714bd520cd9a,0x97dec872013f6b5fb443861090ad931542878126,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x74aa01d162e6dc6a657cac857418c403d48e2d77,848435,USD Coin,USDC,6,144,56294,9000000000,50760,5877245,deprecated,5448306
36,8651027,1569859111,0x88d3ba2d4c3dd80396780a5669708dc1e1066c113105fd0d0545a92727cf2a7f,61,0xd27ee5d1631323b52a7a9e3727a314538935520aeae25922456e891a9748a015,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x4946fcea7c692606e8908002e55a582af44ac121,0xf79cb3bea83bd502737586a6e8b133c378fd1ff2,1330317712987037313997,FOAM Token,FOAM,18,161,79954,9000000000,71947,7326022,deprecated,5418472
37,8689324,1570375670,0x4c638a19c1cb7a64e5cf4277dc891992b3fafcba923187d73790e39147891a5e,63,0x5b9f6d83714d26d45f84389df4daa94fd7f852d05958b467d81ac326b945470e,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x4946fcea7c692606e8908002e55a582af44ac121,0xe7fb856b0926769e77b208ecb060d2ee60833c62,519445123473402557804,FOAM Token,FOAM,18,130,94963,1000000000,63309,7071998,deprecated,5380175
38,8697280,1570482691,0x56841fb8c4cdb39ce8ebf5ee5dc76ec3768e76c571b6c669e7dfca66eb260a9d,64,0x732fe38156459fc9f5362a565e024b0575d97e1474f655d73a163a084900c1bb,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x97dec872013f6b5fb443861090ad931542878126,922853299,USD Coin,USDC,6,65,72000,1000000000,49826,7250953,deprecated,5372219
39,8705665,1570597004,0x49b710b1e7121c9d5d657e3e14d4cbb508087e914d17999bde940c79cd00b611,1289,0x2ed49085736251fd27067414610f3df879122e7bb34ffcbe1bad5549647d4131,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0904dac3347ea47d208f3fd67402d039a3b99859,25000000000000000,Wrapped Ether,WETH,18,95,291101,1000000001,291101,8053805,deprecated,5363834
40,8705819,1570599112,0xd632c061ad8fabc6bdb8d0bd0e5e767092989148ecc4cbf46bd0ada4b7d9885e,65,0x3bd38120b4402aa11fa533de5593fe526268c6641c59c55981738a19e40a4f4b,0x2c4bd064b998838076fa341a83d007fc2fa50957,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x74aa01d162e6dc6a657cac857418c403d48e2d77,2010798335508807007,Maker,MKR,18,42,51999,1000000000,46921,1988572,deprecated,5363680
41,8713234,1570699402,0x5a7b4e26ab2765abab64fc25ee01c6a57119b1d7498d2dc7c9c73b9106e6a56f,73,0x5306e63b667710e3836aaf8a1be8ad4e5c6a394cc91014626e1b9cd8b1d7d443,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x2c4bd064b998838076fa341a83d007fc2fa50957,2010798746553464796,Maker,MKR,18,143,94806,2000000000,70265,7319937,deprecated,5356265
42,8713234,1570699402,0x5a7b4e26ab2765abab64fc25ee01c6a57119b1d7498d2dc7c9c73b9106e6a56f,73,0x5306e63b667710e3836aaf8a1be8ad4e5c6a394cc91014626e1b9cd8b1d7d443,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x74aa01d162e6dc6a657cac857418c403d48e2d77,1031770703804642658581,Sai Stablecoin v1.0,SAI,18,143,94806,2000000000,70265,7319937,deprecated,5356265
43,8714433,1570715952,0xb43679b69535313591553b5c5154873c6ffd9d63751a6fda41a4b3fb211e0f30,74,0x25beeb72a543a62426b952a397c957ea336c77c0b659c6d3019f624e3ddc9fce,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x09cabec1ead1c0ba254b09efb3ee13841712be14,1031770914089159485171,Sai Stablecoin v1.0,SAI,18,169,61015,9100000000,40001,8198281,deprecated,5355066
44,8756123,1571281785,0xedaabf8e7863dbda3016787a13ae1eb9d10627e65cdd4e49e076dfde31437a30,76,0xa831f74a00c13205e36efab00d65cd22733eebcbff52ee3c18eba42458d226ab,0x2e642b8d59b45a1d8c5aef716a84ff44ea665914,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x74aa01d162e6dc6a657cac857418c403d48e2d77,1597347143718501482,BAT,BAT,18,134,51558,2000000000,46527,5222811,deprecated,5313376
45,8783189,1571650836,0x9946cc5d1d68bd6da81ac88d7fe7b5b5747460dc1e0baf8a55540ef56946bfcc,77,0x6e0e9f0892a3f290b30fa015695661dea14f5006d550d9ac2a48bf8ef653f461,0xae76c84c9262cdb9abc0c2c8888e62db8e22a0bf,0xe41d2489571d322189246dafa5ebde1f4699f498,0x74aa01d162e6dc6a657cac857418c403d48e2d77,713377545767350113774,ZRX,ZRX,18,30,68346,5000000000,61551,4352914,deprecated,5286310
46,8783189,1571650836,0xac32c8e8116abc5e624a45d4c3914a801c538445f0b804b771ac678c8fdb255a,78,0x6e0e9f0892a3f290b30fa015695661dea14f5006d550d9ac2a48bf8ef653f461,0xf173214c720f58e03e194085b1db28b50acdeead,0x514910771af9ca656af840dff83e8264ecf986ca,0x74aa01d162e6dc6a657cac857418c403d48e2d77,55002504418985882867,ChainLink Token,LINK,18,31,51528,5000000000,46500,4399414,deprecated,5286310
47,8791035,1571757847,0xd1e5ce6dd6ac2d1bb82af019066d6d12ebd0ab98f10974b7ed0520881dae98ac,79,0x7cc327b7ffe8eda2acc52f7830199a15e941b23f8a15c39eadc20700e8634d70,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,0x0000000000000000000000000000000000000000,2000000000000000000,Unisocks Edition 0,SOCKS,18,119,38293,1500000000,19812,5564551,deprecated,5278464
48,8812490,1572053358,0x1a67aa491697f56790d665976b3795f255643057c3da4b3701afdf302753b775,83,0xd59b7e723ed0c2792349fef72e596f3766dc0ad2c6c1a75054a54d9ff1a4b4b4,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x74aa01d162e6dc6a657cac857418c403d48e2d77,580873171990258032084,Sai Stablecoin v1.0,SAI,18,81,68831,4800000000,61985,4703377,deprecated,5257009
49,8812504,1572053581,0x5d76ef6d35b1d099464c2c7cc6372c6d4584f1111dd8c4e16bea8f53aa2f6299,86,0x4180c991d4d5e44ad1557d285ddaee41f76a02a43f3e84c56901b417702bb8ee,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,580873171990258032084,Sai Stablecoin v1.0,SAI,18,182,265902,11000000000,160404,7757212,deprecated,5256995
50,8812517,1572053798,0xffbc77a1f0f6b385da58c4956f977b02c22b845adaa5eb86a670ed27170132fd,88,0xbed30b24cc9feeadc6c8dac7c521c84add1807f730f1f6d19f9f2ccff1480efd,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x74aa01d162e6dc6a657cac857418c403d48e2d77,580873424580941869722,Sai Stablecoin v1.0,SAI,18,162,232236,11000000000,119101,8383349,deprecated,5256982
51,8831738,1572319990,0x4c8a5500e6d03bafa9c7c54eb1d044a0575b67b1360664cb6774efd7adf91d9e,90,0xc0e7d4b123e9a9a48770735de6d162d526cde78fa7994008f2f661949c247cd7,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x74aa01d162e6dc6a657cac857418c403d48e2d77,1811121212736827909,Sai Stablecoin v1.0,SAI,18,145,51999,10000000000,46921,4721915,deprecated,5237761
52,8831742,1572320031,0x90832585555a2a552645a3457d5889f4bf8900efb14186ab69a2e52a33aed7e3,91,0x09fb9fa428b6b043d68aa66a5f9e31822fed7ced2074ac7bdadf7fcbe0fe3893,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xe41d2489571d322189246dafa5ebde1f4699f498,0xae76c84c9262cdb9abc0c2c8888e62db8e22a0bf,10000000000000000,ZRX,ZRX,18,176,94257,1000000000,84769,8356745,deprecated,5237757
53,8831742,1572320031,0x90832585555a2a552645a3457d5889f4bf8900efb14186ab69a2e52a33aed7e3,91,0x09fb9fa428b6b043d68aa66a5f9e31822fed7ced2074ac7bdadf7fcbe0fe3893,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x74aa01d162e6dc6a657cac857418c403d48e2d77,2803771322126832,Sai Stablecoin v1.0,SAI,18,176,94257,1000000000,84769,8356745,deprecated,5237757
54,8834807,1572363507,0xda4ca6e0e66189b19cd9123fed1ba5e95b542dbdeb1b6eefd945a9cf6122c3f6,92,0xaac35d50f262fb84c32e9cec38b0110c1d35eeaf4882952b654e0c0e769d423d,0x4e395304655f0796bc3bc63709db72173b9ddf98,0x42d6622dece394b54999fbd73d108123806f6a18,0x74aa01d162e6dc6a657cac857418c403d48e2d77,268631166197405764603,SPANK,SPANK,18,221,67952,10000000000,61199,8113298,deprecated,5234692
55,8834836,1572363869,0x8505b67bc1b590c6e7d59e81bf1b920275990324c2d8fa175ba2fb75bbc5c759,94,0xee181311e01c5049bfddb820f679ca16f3dfce55135941b170873b666aec8b38,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x42d6622dece394b54999fbd73d108123806f6a18,0x4e395304655f0796bc3bc63709db72173b9ddf98,100000000000000000000,SPANK,SPANK,18,74,104238,10000000000,93704,3129243,deprecated,5234663
56,8834836,1572363869,0x8505b67bc1b590c6e7d59e81bf1b920275990324c2d8fa175ba2fb75bbc5c759,94,0xee181311e01c5049bfddb820f679ca16f3dfce55135941b170873b666aec8b38,0xf79cb3bea83bd502737586a6e8b133c378fd1ff2,0x4946fcea7c692606e8908002e55a582af44ac121,0x74aa01d162e6dc6a657cac857418c403d48e2d77,29284835011940918532,FOAM Token,FOAM,18,74,104238,10000000000,93704,3129243,deprecated,5234663
57,8848629,1572555167,0x4a5ab56313b10d340acb4363a0680de323e4f4343afef817d78fdd00cdb22a88,95,0x63193e0b15a12888cbf47e5c63f056e61ff76edf5249f52e363b0eb3a61dbfcf,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x09cabec1ead1c0ba254b09efb3ee13841712be14,539804030162909114919,Sai Stablecoin v1.0,SAI,18,62,55701,15000000000,55228,3133749,deprecated,5220870
58,8848633,1572555253,0x241170979247698265a81381729783f2b1391ae30271d41a852420f2e27af8b9,96,0x8075baa141d0b39b46b29bc014b0db03cf1c20dfbee2265aa4b160bc01b05419,0x74aa01d162e6dc6a657cac857418c403d48e2d77,0xe41d2489571d322189246dafa5ebde1f4699f498,0xae76c84c9262cdb9abc0c2c8888e62db8e22a0bf,713367545767350100000,ZRX,ZRX,18,118,101208,15000000000,100046,4568822,deprecated,5220866
