,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
10,10024018,1588920835,0xe85ee54c356d86821e8859e6a081bb31640bac01bb649dd26fce4ba0a9bf9d03,94,0xcb3f8a141634b1a618cbc994449d5afbae77d3534978a386267bdb431d0b3e05,0x8b56307e0e3fe70b92c3cdcb95c7cc7ca622bdcc,0xf0814d0e47f2390a8082c4a1bd819fdde50f9bfc,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,200000000,XPToken.io,XPT,8,86,60000,14630000144,52673,8453370,deprecated,4045477
11,10227924,1591657215,0x07b1dd63ee8623c8bbcbbcbf4cd70f2193914e111a5b49d1dfaeb033e8956d20,53788,0x590619fb1a9d3c9b4f4eb8833b980ba9cd4c11839a93d1ce78e0c8608b03bf8d,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,33,2691233,27000000000,1769495,3173913,deprecated,3841571
12,10255678,1592029388,0xb5aea85745632491ef15d2cae5a3427da7cbf27a9e863482f7bee4a1f1169973,57562,0xfc1df65086ca2b4265bf0d87261587ee8a70a9019691ec66939152f7443025d8,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,163,1000000,30000000000,661458,8169712,deprecated,3813817
13,10271078,1592234510,0x7b03f594e9e07545b85297b71a8daf4ad2f180dffa95c8ec0652c63eadf1cdda,59276,0xe3d8a7d19cf02d262350adf73121f760d86283974bd5c9dcb862f5c79a1a354f,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,68,1000000,51000000000,570589,4460876,deprecated,3798417
14,10287607,1592454771,0x2332dcac7bed45f27ba331dbcc352d2827bd191570e2955f35e736545bd8d7d0,61631,0x94e805dc0a82c5dc6335933b56e3172c76a6e54e8ec93a2f53afd49a54e6c32c,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,94,1000000,36000000000,504392,4197694,deprecated,3781888
15,10294768,1592551280,0x1c14149c7e28f2e9b9e693377b6081bfa8ec9c9a1688430c4a106ea57156e0c2,62822,0xd34690c216013392898480b7a19e1933f47aefba3eb638a8c9bc12057807b1c3,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,192,858350,44000000000,632381,9174939,deprecated,3774727
16,10296446,1592573087,0x6df4fd1bc3e6cd2af2696bcdcacfcddf0de4c74b2ab9e4717a878d7a1714a932,63067,0xc77571083eb3c9a875952fbc1145776309b6f6fcd83e69dd3a86ae89b1aa9895,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,22,925117,41000000000,594125,5335060,deprecated,3773049
17,10297979,1592593756,0xac69ade0da1bf5575ffc21bcac16988f056cdb0c779df6a87eefbac4bd8f8250,63625,0x2eba6758c112b6bcd4694179680f3ea8af9ea0a8c04c0731fe40a16c9e9473f3,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,57,1000000,35000000000,665433,5907308,deprecated,3771516
18,10299991,1592620635,0x891b4fabccab280e166f4dd2d7b496aac0042336d4fbe1db000731e7c14dc47c,64213,0xe21c5de924672c0901b4ac795150198b8aae9caca924f221daa19f122fbe3a30,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,144,1000000,21000000000,658450,9818143,deprecated,3769504
19,10300512,1592627187,0x649f3a3dc788b5a25a00ac9de805c2ec5db56a427f8bcc2a81e5e2aee6803fcd,64339,0x437431341bb9eb4f961836712734eab76e310a2dd45ed22a18c2a2497120d5da,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,59,1000000,23000000000,347954,3404449,deprecated,3768983
20,10303261,1592664774,0x2fe5e0b6807600e5e1cce8f0d33f9da18fe660bcc8dd4563e54f4d42bb02d203,65107,0x88142a46329dc9825bcfb0bdfd4f6bc14eeaae37899617a2d0c589dd01fd7637,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,132,774406,31000000000,444710,8726488,deprecated,3766234
21,10303340,1592665621,0xbf335843ad4c038ed2ad0775ad15767ac64df7081ffe9c9208c3c57eed20a889,65118,0x16f9cbde421be4b81d90db7bbaf41b0bfcec79a67842d01ba419188743948535,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,87,989462,32000000000,622225,3987310,deprecated,3766155
22,10304070,1592675250,0x99b49cda9ce92b07f8b7193062b2384e60f3cdf969b789208ff1633fdbd8685d,65345,0x07bddbf7e40946599efbca4e22a9bba0a7a596e5f88d05a1b43e2823edb8b3ec,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,54,679078,23000000000,417672,8629738,deprecated,3765425
23,10304674,1592683422,0x4d82d94cfff790868719e67166f85a466fce843ea68195c1560561db8a402e6a,65545,0x606652357145cbbae50e2b3c0fc2199fa5d61e71f82024c1f67ee9850c70136f,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,23,1000000,15000000000,426444,1586378,deprecated,3764821
24,10304755,1592684673,0x157e288e36cf8cd155e1779a2c0545b79299ecc4cfc1f8b3c47ca137835441fb,65608,0xd22049de6fef1164425ee9c52c1d5886b37c531a62c0e0ab7d5bf8fbdfea2f77,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,135,1000000,15000000000,667700,10037032,deprecated,3764740
25,10304792,1592685173,0x7b5112ca1a175ecc79abc95239f7359c61fee28ed6f69c4984a01a834f274c85,65633,0x057030d2dd430a295c678b96a385a68967a6ea07e7541a2044d201b049f1b634,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,124,1000000,16000000000,594813,6783852,deprecated,3764703
26,10305764,1592697989,0x0fa584b1ea8178f927a545d2e991166fb1eab9638e3ecb94238ddfaed59613dd,65912,0x72fc898ed3599263e99a43334827b08b4df0b42e670fe69e3698cba894aa1446,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,168,1501322,16000000000,935199,9881919,deprecated,3763731
27,10308644,1592736333,0xeedd5c543bdae35218d0970fc2c12b39ad30c1f3851719b698b6bebfbf63b85f,66382,0x68299e6cfcdf8ff2f42c9d17309e4c94d5033397a20f765bacb62261206488d5,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,29,1000000,20000000000,580529,2288802,deprecated,3760851
28,10311364,1592772851,0x61dbf5b3208f99f1c201b7d613ab40d82d75cd52b6575c78ece67afe6c8718c9,67148,0x88c53c96b55e6cd63712ec43498b95d6f8ba5c4a8aa4e56aff877e32f18ecf45,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,62,1000000,21000000000,720258,4084803,deprecated,3758131
29,10312105,1592782122,0xf7e9e905f472c76de564faa04c0c26ceed4f5a7545e65a0a0fdc8526144da06f,67394,0x916aa6f2764594492be07f28940c35403f09e155f32a06e95300b870d482757e,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,80,1000000,18000000000,689928,6665817,deprecated,3757390
30,10317140,1592850033,0x9f6f9253e78141fe99044702430b422da98bf1142f4e03e80e85fada772746fe,68473,0x01d7fc465d121aa43c66dbfdb613cc4fc71469490c6b4dc5950b9965bc04e996,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,116,1000000,45000000000,344774,5946521,deprecated,3752355
31,10323725,1592937906,0xa5e32311da7d27398f1498e4e2ac56a4a40319c4f582c9498434cf3e478b2294,70023,0x96a89686d8a404d6971513d68f494e67ca2016c24c5955dc90a22775fba82ca5,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,33,1000000,47000000000,807501,2767899,deprecated,3745770
32,10324069,1592942535,0xf01633b746d923a2b1043837934cb36cbd438a53ae099aa3edaff6008486c957,70116,0xb2f370333c79674484ed66811c513e4c28d37c36dd3259c249327b1402ae9a25,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,126,1000000,34000000000,392178,8311488,deprecated,3745426
33,10325737,1592965080,0x8d15bf4b54e3a182be13fae1073dfeb0bf94ea6626c82e5e89a7f0a9a7350297,70601,0xcb4c1a03e494ae1d9fc4b11c602c8c38120a17767cfb9651dbf7531fc617f097,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,7,1000000,38000000000,413102,727821,deprecated,3743758
34,10326604,1592977259,0x0f309b7c7cf4dd62dc8310ffa8d7a7f1dbf3944703bd1eeec416150094f22ed1,70829,0xf83e3e35febe69c1a5ade7a669f1c25771f76b097ee9c6b416890372dab29a34,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,63,1000000,43000000000,763877,4245355,deprecated,3742891
35,10330180,1593023840,0x0bbda89c0cb43cd9f9273f73d825e4d4dc28a62058c9148c8a46bf9876a223a0,71789,0x2c1fe75ebb61ae12e66cd55f2668dc336352ff4265cb1e7921b246e430b5125d,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,135,1000000,37000000000,540819,9707868,deprecated,3739315
36,10332435,1593054533,0x492c67b6c10a8c2d1c24fc762e2deebd1965340c74be60df29e301baf2287ff3,72364,0xab2152faa6b73512747816db9ef36d7dbeceb05d2001fdf787363cba546a8ec6,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,144,1000000,35000000000,711438,9577325,deprecated,3737060
37,10342746,1593191868,0x1eb53610666ed35d68cce041944837bba25e49d8688bca63b0b82dda5745f77c,74286,0x908e3fea30c789203c2d1ec27aabef28e3481ef251e424ef10ac2aa0838a0a73,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,14,1000000,43000000000,515811,971544,deprecated,3726749
38,10345471,1593228602,0x4f5d9b0841ced05bfde9d6e71ee89773a79e7a8b42db84d455505dd223f05522,74758,0x68d3cd4b214a84e708fe6c4dd7c757a9578ac32fc4aedee41bcf0304fec8d45e,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,132,1000000,28000000000,733319,6004665,deprecated,3724024
39,10347806,1593260357,0x569c71128ca9d9320abe6469905d7933a562a04c4e5430946eed4b3a7f43f41f,75095,0xe6ced38b5bd57027c39184b23ddb43cc68fd498eb43d4b1277f2a166202f3bbd,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,116,1000000,35000000000,562169,6745743,deprecated,3721689
40,10347818,1593260448,0x2777b4939b6e29eb4639d92f218f132ed606f367cdf11d906e2a8d708aafbe05,75097,0xcf53649b25c80246a574d7085d4f35bc9b718cb6466ee4f1a0437b8713a84515,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,247,1000000,35000000000,547152,10985189,deprecated,3721677
41,10351743,1593313843,0xd3da8eae79070fbf07613f5cd81aff213d854627ad0c4e69bc1774b368ec5e8a,75944,0xc789779febc0f1ee98ca0e79e207072a5033374a64d9fe86feef2b720a6f9baf,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,69,1114890,31000000000,680541,8070647,deprecated,3717752
42,10353217,1593333763,0x00867fd7d740fec4608afea06d5d9038a66bfc87e26ac7d99a0e7f93e78ce17d,76133,0x4783ae07d63d2a79d48b9c164c2562adab1f55d06d2c27c6c9fc55f722d850b0,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,101,1000000,34000000000,346915,5849994,deprecated,3716278
43,10359296,1593414327,0x240fdfc9d0e20cf40987022136f7f81a5cf7066e03439e5818be15c001d6682b,76818,0xacede24104f34d9df31c7ccda9b38d16504670323e62f2f48c34260398c662d1,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,66,991097,41000000000,744407,5222924,deprecated,3710199
44,10362687,1593460420,0x4097260c3f53717c9ec04835565f152544e93481d83c4d87c300d586e1fdc937,77360,0xb170f01adb5c1df1c6e43c5a0b9770567a0861351cf20b892bfb174d233effde,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,123,1000000,31000000000,660313,8699206,deprecated,3706808
45,10364224,1593480926,0x6c1b965b6390b1ccb22648d555c07bbd75e26366fc710a47b1fd5db51a98adf0,77604,0x199422aace5b8ab56c8afb92707f2bad8e5c6162b5a736917d83cb6b7fa12457,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,129,503123,28000000000,343261,10022922,deprecated,3705271
46,10368464,1593537839,0xb34ed4d5728557ea89594190124553427b3db28889edef27724567f25d88d62a,78085,0xd9cb4c6fb04431c8f7d27820c26ba6ad93aaa72c5726be73b406049f65ba1dfc,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,52,1089778,44000000000,671836,2803674,deprecated,3701031
47,10369581,1593552588,0x44071bf3577b68f53d854ae032246be439cf41a2d935654061190868709bded2,78332,0x6d95ec96684d963c65de29b106dc73ee698f6499eecc4af63158e64541c9e332,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,117,1640278,29000000000,1236220,8195738,deprecated,3699914
48,10375157,1593628186,0x661350b9753497b682c6637fa41a31e40d3977bb6da92e85437743d4b917cb6c,79309,0x1ac3943988d0573ab4819774564983f0d7bfb5d64b13b8a7df96d27850ae149a,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,41,482446,47000000000,331471,2944101,deprecated,3694338
49,10375796,1593636549,0x94d1e1f2fb82af003204ac2b99d873367abfdc5a65d641d9672f862d209b235c,79435,0x400771bf30044560adc44a41c4f3c6eb50504882fa29c1bf205ded2c60f57a61,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,51,973825,30000000000,732495,3795699,deprecated,3693699
50,10377116,1593654143,0xc6a7925868e17372e808887c6fcb70d4320a4a45b821a4771af0bd2e257562cb,79697,0x66dbaca86d236772002e76ba36502c926f66b69341b3d5def98b7bcfa4e8a2b4,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,146,1000000,27000000000,543536,10029640,deprecated,3692379
51,10377242,1593655873,0xb6f10bb82f05bc9bfb6127e3544827fe2e83c0eee6d9d21ed353353f38660e95,79717,0xab063ab1572e0d85b121c5bca0b234cd4d16b18ddfbad4d65ad32c3bd2a00092,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,63,1000000,29000000000,703685,6851727,deprecated,3692253
52,10381774,1593716965,0xc598cd00fadb5f95242fa7118cf528bbe07242dffa247dca08041c33ab3a936d,80327,0x50ff95c90192cb33ce83334b8046c74610e6024bb351aba09d2ddcb5cf5322a5,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,50,1000000,36000000000,456496,4751255,deprecated,3687721
53,10382317,1593724468,0xbe3ff0a46840756efc82ea961ad661b7297ffa71772bfeab5ed239382ec27b66,80443,0x19cd0fa74f967c6d6f8dc577477eb806acef7caa6dbcbc66a81921182d14d58c,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,138,1000000,28000000000,518569,9033948,deprecated,3687178
54,10392684,1593862049,0x49c838455c03057c8a696628224afdd62660eefb47b45cbc3f0132bfe3a9f71d,82326,0x4e62232624e9d24ccad6fac32f2be110183429a230e9cdd2458314334583c4e8,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,55,1000000,33000000000,534395,3914300,deprecated,3676811
55,10394570,1593888063,0xdc6c84941f9c82e79f47941f575efa3e51ab68b5445f447e7b61663ce56da71f,82760,0x0c438e422b50f06559975814339b4d863b91fc9b77d902efd39043d01618ceca,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,129,2272076,29000000000,1662618,9679598,deprecated,3674925
56,10395913,1593905701,0xd342231c2678c9e1b4ba55a2726eee4f4797ae9f4bd73baa5f283f488d3f3cd2,82937,0x1a70e1f18926af4a96470162a44b8ef3788488d8a900d725971c4081608861c1,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,67,925612,23000000000,455502,8415081,deprecated,3673582
57,10396050,1593907546,0x06c368b0865f8bdb7dcafe883585b5fb45fdaeb6b537e3eea23cd609748a280c,82953,0xfc61642dd1b6cd370d1cdf0b8f276f12bdf1dd66b4415bd27368c988be87af49,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,32,1228587,23000000000,570078,4790790,deprecated,3673445
58,10396689,1593915512,0x38209000442ee9d8d1e1e4cbbd01c4fd2767d6c0a4bd955f0d367f5238b45fe8,83009,0x1058d6fc43b0875ef1236ecb46dd93bf9d49a091d0ca93513c38bf5d5fe80622,0xdd5a1c148ca114af2f4ebc639ce21fed4730a608,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000000000000000000000000000000000,0,Chi Gastoken by 1inch,CHI,0,172,805398,22000000000,554985,11199161,deprecated,3672806
